short_id	faixa	marca	classe	categoria	nome	numero	evidencias	praise	texto	pdf_id
041a	media	✓	(sem texto)	Partitura	Vem, meu filho! (Algemas) (quanta dor e vergonha)		nome~+hash	0918d62f		YXNzZXRzL1BFUyAoRW5jb250cm8gZGUgTG91dm9yIEFicmlsIDIwMjUpL1ZlbSwgbWV1IGZpbGhvISAtIENvcm8ucGRm
041b	media	✓	manter_coldigom	Cifra	Vem, o Senhor te chama		nome+kind-unico	c716ff99	Manter versão do Coldigom	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZtVnRMQ0J2SUZObGJtaHZjaUIwWlNCamFHRnRZUzlEYVdaeVlTNXdaR1k9LnBkZg==
041c	ambiguo	✓	adicionar_material	Partitura	Vem, o Senhor te chama		nome	c716ff99	Adicionar como Choir	QXZ1bHNvcy8xMDE2LnBkZg==
041d	media	·	manter_coldigom	Cifra	Vem, sim, vem!		num+slug+kind-unico	eb09962e	Manter versão do Coldigom	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZtVnRMQ0J6YVcwc0lIWmxiU0V2UTJsbWNtRXVjR1JtLnBkZg==
041e	sem_louvor	·	criar_praise	Cifra	Vencedor cada dia				Criar praise e adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZtVnVZMlZrYjNJZ1kyRmtZU0JrYVdFdlEybG1jbUV1Y0dSbS5wZGY=
041f	sem_louvor	·	criar_praise	Cifra	Vencerei a tentação				Criar praise e adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZtVnVZMlZ5WldrZ1lTQjBaVzUwWWNPbnc2TnZMME5wWm5KaExuQmtaZz09LnBkZg==
0420	sem_louvor	·	criar_praise	Cifra	Verei Jesus				Criar praise e adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZtVnlaV2tnU21WemRYTXZRMmxtY21FdWNHUm0ucGRm
0421	sem_louvor	·	criar_praise	Cifra	Verei Jesus (almejo o dia em que verei)				Criar praise e adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZtVnlaV2tnU21WemRYTWdLR0ZzYldWcWJ5QnZJR1JwWVNCbGJTQnhkV1VnZG1WeVpXa3BMME5wWm5KaExuQmtaZz09LnBkZg==
0422	sem_louvor	·	criar_praise	Cifra	Vi no céu				Criar praise e adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZta2dibThnWThPcGRTOURhV1p5WVM1d1pHWT0ucGRm
0423	media	✗	criar_praise	Cifra	Via dolorosa		nome~	b813c643	Criar praise e adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZtbGhJR1J2Ykc5eWIzTmhMME5wWm5KaExuQmtaZz09LnBkZg==
0424	ambiguo	·	nao_levar	Partitura	Vida Em Abundância		nome	6ea4188e	Não levar	QXZ1bHNvcy8xMDM4LnBkZg==
0425	ambiguo	✓	(sem texto)	Partitura	Vida em Abundância (Olha em teu coração)		nome~	6ea4188e		QXZ1bHNvcy9FTERNMDQyMDI1IC0gVmlkYSBlbSBBYnVuZGFuY2lhIChPbGhhIGVtIHRldSBjb3JhY2FvKSAtIENvcm8ucGRm
0426	ambiguo	·	manter_coldigom	Cifra	Vida em abudância		nome~	6ea4188e	Manter versão do Coldigom	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZtbGtZU0JsYlNCaFluVmt3Nkp1WTJsaEwwTnBabkpoTG5Ca1pnPT0ucGRm
0427	sem_louvor	·	criar_praise	Cifra	Vim para adorar-te				Criar praise e adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZtbHRJSEJoY21FZ1lXUnZjbUZ5TFhSbEwwTnBabkpoTG5Ca1pnPT0ucGRm
0428	media	✓	adicionar_material	Cifra	Vinde após mim		nome+kind-unico	a3e6b4f8	adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZtbHVaR1VnWVhERHMzTWdiV2x0TDBOcFpuSmhMbkJrWmc9PS5wZGY=
0429	media	✓	(sem texto)	Partitura	Vinde, Cantai (Exultação do Crente)		hash-so	0ecf715d		QXZ1bHNvcy8xMDQ1LnBkZg==
042a	sem_louvor	·	criar_praise	Cifra	Vinho e pão				Criar praise e adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZtbHVhRzhnWlNCd3c2TnZMME5wWm5KaExuQmtaZz09LnBkZg==
042b	sem_louvor	·	nao_levar	Cifra	Vitórias				Não precisa levar	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZtbDB3N055YVdGekwwTnBabkpoTG5Ca1pnPT0ucGRm
042c	ambiguo	✗	criar_praise	Cifra	Vive em mim		nome~	93aec720	Criar praise e adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZtbDJaU0JsYlNCdGFXMHZRMmxtY21FdWNHUm0ucGRm
042d	faltante	·	adicionar_material	Cifra	Você não está sozinho		nome	031eabb4	adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZtOWp3Nm9nYnNPamJ5QmxjM1REb1NCemIzcHBibWh2TDBOcFpuSmhMbkJrWmc9PS5wZGY=
042e	faltante	·	adicionar_material	Cifra	Voltará		nome	393ecff2	adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZtOXNkR0Z5dzZFdlEybG1jbUV1Y0dSbS5wZGY=
042f	sem_louvor	·	criar_praise	Cifra	Vossa Obra tem uma recompensa				Criar praise e adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZtOXpjMkVnVDJKeVlTQjBaVzBnZFcxaElISmxZMjl0Y0dWdWMyRXZRMmxtY21FdWNHUm0ucGRm
0430	sem_louvor	·	criar_praise	Cifra	Voz de trovão				Criar praise e adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZtOTZJR1JsSUhSeWIzYkRvMjh2UTJsbWNtRXVjR1JtLnBkZg==
0431	media	·	adicionar_material	Cifra	Vozes lindas		nome~	b0895d70	adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZtOTZaWE1nYkdsdVpHRnpMME5wWm5KaExuQmtaZz09LnBkZg==
0433	ambiguo	✓	nao_levar	Cifra	alma cantará		nome~+classe		Não precisa levar	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdllXeHRZU0JqWVc1MFlYTERvUzlEYVdaeVlTNXdaR1k9LnBkZg==
0434	media	✓	nao_levar	Partitura	À Minha Voz, Ó Deus, Atende (Salmo 5)		num+slug+kind-unico	feb7c9b3	Não levar	QXZ1bHNvcy84NzAucGRm
0435	sem_louvor	·	criar_praise	Cifra	À cruz Ele subiu				Criar praise e adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdnc0QWdZM0oxZWlCRmJHVWdjM1ZpYVhVdlEybG1jbUV1Y0dSbS5wZGY=
0436	sem_louvor	·	criar_praise	Cifra	Águas que curam				Criar praise e adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdnc0Rm5kV0Z6SUhGMVpTQmpkWEpoYlM5RGFXWnlZUzV3WkdZPS5wZGY=
0437	sem_louvor	·	criar_praise	Cifra	Águas que saram				Criar praise e adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdnc0Rm5kV0Z6SUhGMVpTQnpZWEpoYlM5RGFXWnlZUzV3WkdZPS5wZGY=
0438	ambiguo	✓	(sem texto)	Partitura	É Tempo, É Tempo (Marchar Avante)		num	88ea62cf		QXZ1bHNvcy8yODAucGRm
0439	media	✓	(sem texto)	Partitura	É Teu Sangue		num+slug+kind-unico	fb8fab52		QXZ1bHNvcy8yODMucGRm
043a	media	·	manter_coldigom	Cifra	É chegado o momento		nome+kind-unico	f91c162a	Manter versão Coldigom	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdnc0a2dZMmhsWjJGa2J5QnZJRzF2YldWdWRHOHZRMmxtY21FdWNHUm0ucGRm
043c	sem_louvor	·	criar_praise	Cifra	É de joelhos				Criar praise e adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdnc0a2daR1VnYW05bGJHaHZjeTlEYVdaeVlTNXdaR1k9LnBkZg==
043d	sem_louvor	·	criar_praise	Cifra	É hora de não olhar pra trás				Criar praise e adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdnc0a2dhRzl5WVNCa1pTQnV3Nk52SUc5c2FHRnlJSEJ5WVNCMGNzT2hjeTlEYVdaeVlTNXdaR1k9LnBkZg==
043e	media	✓	manter_coldigom	Cifra	É lindo! É lindo sim!		num+slug+kind-unico	b97c0d2a	Manter versão do coldigom	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdnc0a2diR2x1Wkc4aElNT0pJR3hwYm1SdklITnBiU0V2UTJsbWNtRXVjR1JtLnBkZg==
043f	sem_louvor	·	criar_praise	Cifra	És o orvalho				Criar praise e adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdnc0bHpJRzhnYjNKMllXeG9ieTlEYVdaeVlTNXdaR1k9LnBkZg==
0440	sem_louvor	·	criar_praise	Cifra	És tu para mim				Criar praise e adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdnc0bHpJSFIxSUhCaGNtRWdiV2x0TDBOcFpuSmhMbkJrWmc9PS5wZGY=
0441	media	·	manter_coldigom	Cifra	És um remido de Deus		nome+kind-unico	87ee8bc9	Manter versão do Coldigom	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdnc0bHpJSFZ0SUhKbGJXbGtieUJrWlNCRVpYVnpMME5wWm5KaExuQmtaZz09LnBkZg==
0443	media	✓	(sem texto)	Partitura	Ó Coração Não Se Turbe (Jesus Vem Logo)		hash-so	cfa491fc		QXZ1bHNvcy8xMTA2LnBkZg==
0447	media	✓	adicionar_material	Cifra	Ó Que paz Jesus me dá		nome~+kind-unico	a6896d9d	adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdnc1TWdVWFZsSUhCaGVpQktaWE4xY3lCdFpTQmt3NkV2UTJsbWNtRXVjR1JtLnBkZg==
0448	sem_louvor	✓	criar_praise	Cifra	Ó Senhor Jesus				Criar praise e adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdnc1TWdVMlZ1YUc5eUlFcGxjM1Z6TDBOcFpuSmhMbkJrWmc9PS5wZGY=
044a	ambiguo	✓	(sem texto)	Partitura	Ó Venha!		nome	dc990f77		QXZ1bHNvcy83MDAucGRm
044b	media	✓	nao_levar	Partitura	Ó Vinde Adorar		num+kind-unico	63804ec5	Não precisa levar	QXZ1bHNvcy83MDgucGRm
044c	media	✓	adicionar_material	Cifra	Ó como é grande e doce		nome~	0f72d337	adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdnc1TWdZMjl0YnlERHFTQm5jbUZ1WkdVZ1pTQmtiMk5sTDBOcFpuSmhMbkJrWmc9PS5wZGY=
044d	alta	✓	(sem texto)	Partitura	Ó como é grande e doce a promessa		nome+hash	0f72d337		QXZ1bHNvcy9EcExJQ00gLSBPIGNvbW8gZSBncmFuZGUgZSBkb2NlIGEgcHJvbWVzc2EgLSBDT1JPLnBkZg==
044e	ambiguo	✗	match_errado_criar_praise	Cifra	Ó grande Deus		num	61ee5ee1	Outro louvor, criar praise pra ele.	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdnc1TWdaM0poYm1SbElFUmxkWE12UTJsbWNtRXVjR1JtLnBkZg==
044f	ambiguo	✓	nao_levar	Cifra	Ó grande dia está chegando		num	663cbf81	Não precisa levar	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdnc1TWdaM0poYm1SbElHUnBZU0JsYzNURG9TQmphR1ZuWVc1a2J5OURhV1p5WVM1d1pHWT0ucGRm
0450	faltante	·	adicionar_material	Cifra	Ó vem, Emanuel		num+slug	ce2d0718	adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdnc1TWdkbVZ0TENCRmJXRnVkV1ZzTDBOcFpuSmhMbkJrWmc9PS5wZGY=
0451	ambiguo	·	manter_coldigom	Cifra	Ó venha		nome	dc990f77	Manter versão do Coldigom	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdnc1TWdkbVZ1YUdFdlEybG1jbUV1Y0dSbS5wZGY=
0452	ambiguo	✓	(sem texto)	Partitura	Ainda há tempo	001	num+slug	2cfe2e7a		QXZ1bHNvcy8wNjUucGRm
0453	alta	✓	(sem texto)	Cifra nível I	Meu Deus, meu pai	001	num+slug+hash+path	c6bd51a8		TG91dm9yZXMgQ29sZXTDom5lYSBDSUFzLzAwMSAtIE1ldSBEZXVzLCBtZXUgcGFpL0NpZnJhIEkucGRm
0454	alta	✓	(sem texto)	Cifra nível II	Meu Deus, meu pai	001	num+slug+hash+path	c6bd51a8		TG91dm9yZXMgQ29sZXTDom5lYSBDSUFzLzAwMSAtIE1ldSBEZXVzLCBtZXUgcGFpL0NpZnJhIElJLnBkZg==
0455	alta	✓	(sem texto)	Gestos em Gravura	Meu Deus, meu pai	001	num+slug+hash+path	c6bd51a8		TG91dm9yZXMgQ29sZXTDom5lYSBDSUFzLzAwMSAtIE1ldSBEZXVzLCBtZXUgcGFpL0dlc3RvcyBDSUFzLnBkZg==
0456	alta	✓	(sem texto)	Partitura	Meu Deus, meu pai	001	num+slug+hash+path	c6bd51a8		Q29sQ0lBcy8wMDEucGRm
0457	alta	✓	(sem texto)	Partitura	O Sangue de Jesus tem poder	001	num+slug+path	ebebe96e		Q29sQWR1bHRvcy8wMDEucGRm
0458	alta	✓	(sem texto)	Cifra nível I	O sangue de Jesus tem poder	001	num+slug+hash+path	ebebe96e		TG91dm9yZXMgQ29sZXTDom5lYSBkZSBQYXJ0aXR1cmFzLzAwMSAtIE8gc2FuZ3VlIGRlIEplc3VzIHRlbSBwb2Rlci9DaWZyYSBJLnBkZg==
0459	alta	✓	(sem texto)	Cifra nível II	O sangue de Jesus tem poder	001	num+slug+hash+path	ebebe96e		TG91dm9yZXMgQ29sZXTDom5lYSBkZSBQYXJ0aXR1cmFzLzAwMSAtIE8gc2FuZ3VlIGRlIEplc3VzIHRlbSBwb2Rlci9DaWZyYSBJSS5wZGY=
045a	ambiguo	✓	(sem texto)	Partitura	Aquele que há de vir, virá (Viveremos pela fé)	002	num+slug	6f2c05b0		QXZ1bHNvcy8xMDcucGRm
045e	alta	✓	(sem texto)	Cifra nível I	Pai, estou a te clamar	002	num+slug+hash+path	3d32aa4e		TG91dm9yZXMgQ29sZXTDom5lYSBDSUFzLzAwMiAtIFBhaSwgZXN0b3UgYSB0ZSBjbGFtYXIvQ2lmcmEgSS5wZGY=
0462	alta	✓	(sem texto)	Partitura	Abrindo teu livro	003	num+slug+hash	d623ab86		QXZ1bHNvcy9BMDAzIC0gQWJyaW5kbyBUZXUgTGl2cm8gLSBDb3JvLnBkZg==
0473	alta	✓	(sem texto)	Partitura	À minha Voz, ó Deus, Atende (Salmo 5)	004	num+slug+hash	feb7c9b3		QXZ1bHNvcy9BMDA0IC0gQSBNaW5oYSBWb3osIG8gRGV1cywgQXRlbmRlLSBDb3JvLnBkZg==
0474	ambiguo	✓	manter_coldigom	Partitura	Barnabé, Homem de Deus	005	num+slug	48a89774	Manter Coldigom	QXZ1bHNvcy8xMjgucGRm
047d	alta	✓	(sem texto)	Partitura	Canta Igreja, Igreja Fiel	006	num+slug+hash	7f8a375e		QXZ1bHNvcy9BMDA2IC0gQ2FudGEgSWdyZWphLCBJZ3JlamEgRmllbCAtIENvcm8ucGRm
0480	faltante	✓	adicionar_material	Partitura	Jesus, ó meu Jesus	006	num+slug	db308fa5	Deve virar music sheet no coldigom	Q29sQWR1bHRvcy8wMDYucGRm
048d	media	✗	adicionar_junto_com	Partitura	Cante Aleluia	008	num+classe+kind-unico	d543897f	Coloque como no mesmo de Coro Masculino	QXZ1bHNvcy9BMDA4IC0gQ2FudGUgQWxlbHVpYSAtIENvcm8ucGRm
0496	ambiguo	✓	(sem texto)	Partitura	Cidade Eternal	009	num+slug	5bd1d53a		QXZ1bHNvcy8xNzIucGRm
049e	media	✗	adicionar_material	Partitura	Clama, ó Igreja	010	num+slug+kind-unico	bb38bd5c	Isso deve virar Choir no Coldigom	MzAxMDIwMjUvQ2xhbWEsIMOzIElncmVqYSAtIE1lbG9kaWEucGRm
04a3	media	✓	(sem texto)	Partitura	Das Profundezas (Salmo 130)	010	num+slug+kind-unico	f9cf6525		QXZ1bHNvcy9BMDEwIC0gRGFzIFByb2Z1bmRlemFzIChTYWxtbyAxMzApIC0gQ29yby5wZGY=
04af	ambiguo	✓	manter_coldigom	Partitura	Vai, Moisés (Deixa meu povo ir)	011	num+classe		Manter o do Coldigom	QXZ1bHNvcy8yNDAucGRm
04b8	alta	✓	(sem texto)	Partitura	Eis-me, ó Salvador, aqui	013	num+slug+hash	1edeacbf		QXZ1bHNvcy9BMDEzIC0gRWlzLW1lLCBvIFNhbHZhZG9yLCBBcXVpIC0gQ29yby5wZGY=
04c4	ambiguo	✓	manter_coldigom	Partitura	Expirou	014	num+slug	8f299167	Manter o do Coldigom	QXZ1bHNvcy8zNjQucGRm
04cc	ambiguo	✓	(sem texto)	Partitura	Em caminhos de dor	015	num+slug	6516d4b4		QXZ1bHNvcy8zMDkucGRm
04d1	ambiguo	✓	(sem texto)	Partitura	Em obediência, servi ao Senhor (I Sam. 17.47)	016	num+classe	6b1e46ea		QXZ1bHNvcy8zMTQucGRm
04e4	ambiguo	✓	(sem texto)	Partitura	Firme estarei e confiarei	018	num+slug	9d0124c4		QXZ1bHNvcy8zNzgucGRm
04e8	ambiguo	✓	(sem texto)	Partitura	Forte Deus	019	num+slug	e7aa4e9a		QXZ1bHNvcy8zODgucGRm
04f0	ambiguo	✓	manter_coldigom	Partitura	Jesus No Céu Me Encontrará (Honra e glória ao Cordeiro)	020	num+classe	73794e27	Manter o do Coldigom	QXZ1bHNvcy80MzIucGRm
04f8	ambiguo	✓	(sem texto)	Partitura	Imutável Deus	021	num+slug	68625c52		QXZ1bHNvcy80MzcucGRm
04fb	ambiguo	✓	(sem texto)	Partitura	Nesta hora de clamor	021	num+slug	56261d22		Q29sQWR1bHRvcy8wMjEucGRm
0502	ambiguo	✓	(sem texto)	Partitura	Bendito seja o Cordeiro	022	num+slug	1a1d8b30		Q29sQWR1bHRvcy8wMjIucGRm
0507	ambiguo	✓	substituir	Partitura	Jesus, o mistério revelado	022	num+slug	2de7624a	Substituir o que está no coldigom por esse do PLPCG	QXZ1bHNvcy80NzEucGRm
0513	ambiguo	✓	(sem texto)	Partitura	Não há o que temer (Sei que Deus é Por Mim)	024	num+slug	d3aa914d		QXZ1bHNvcy8xMTE5LnBkZg==
0518	media	✓	(sem texto)	Partitura	No exílio (Oh Bela Sião)	025	num+classe+hash-fora	e44cc835		QXZ1bHNvcy8xMTI3LnBkZg==
0524	ambiguo	✓	(sem texto)	Partitura	O amor do nosso Pai	026	num+slug	cc765216		QXZ1bHNvcy9BMDI2IC0gTyBBbW9yIGRvIE5vc3NvIFBhaSAtIENvcm8ucGRm
0528	ambiguo	✓	substituir	Partitura	Cordeiro Eterno	027	num+slug	c4b51273	Substituir pelo do PLPCG	MzAxMDIwMjUvQ29yZGVpcm8gRXRlcm5vIC0gQ29yby5wZGY=
0530	ambiguo	✓	(sem texto)	Partitura	O caminho de Sião	027	num+slug	a812fdb8		QXZ1bHNvcy82MzkucGRm
0538	ambiguo	✓	(sem texto)	Partitura	Ó, Senhor, Tu És o meu Pastor	028	num+classe	10b4247d		QXZ1bHNvcy82MDkucGRm
0549	ambiguo	✗	match_errado_criar_praise	Partitura	Olhar unicamente para Jesus	030	num+classe	7903174b	Isso é outro louvor chamado Oh! Que paz Jesus me dá pode criar no Coldigom.	QXZ1bHNvcy83MTkucGRm
0551	ambiguo	✓	manter_coldigom	Partitura	Os céus declaram	031	num+slug	54a6c7c5	Manter do coldigom	QXZ1bHNvcy83MjgucGRm
0554	media	?	adicionar_material	Partitura	O sangue de Jesus vertido ali na cruz	032	num+slug+kind-unico	7e49a278	Está certo, mas é um novo material: salvar como Choir	MzAxMDIwMjUvTyBzYW5ndWUgZGUgSmVzdXMgdmVydGlkbyBhbGkgbmEgY3J1ei5wZGY=
0556	ambiguo	✓	(sem texto)	Cifra	Pega tua parte, irmão	032	num+slug	719dcabc		QXZ1bHNvcy9BMDMyIC0gUGVnYSBhIHR1YSBwYXJ0ZSBpcm1hbyAtIENvcm8ucGRm
056d	media	✓	(sem texto)	Partitura	A meu Senhor	035	num+slug+kind-unico	63f82990		Q29sQWR1bHRvcy8wMzUucGRm
0579	ambiguo	✓	(sem texto)	Partitura	Por nossa pátria oramos (oração pela Pátria)	036	num+classe	1a503574		QXZ1bHNvcy83MjYucGRm
0581	media	✓	(sem texto)	Partitura	Preciosa Graça de Jesus (Amazing Grace)	037	num+slug+kind-unico	4271e4be		QXZ1bHNvcy83NzIucGRm
058a	media	✓	(sem texto)	Partitura	Jesus, Tu És o Meu Deus	039	num+slug+kind-unico	a3da93b3		QXZ1bHNvcy9QRVMtMDM5IC0gSmVzdXMsIFR1IEVzIG8gTWV1IERldXMgLSBDb3JvLnBkZg==
0595	ambiguo	✓	(sem texto)	Partitura	Quando entrei neste lugar	040	num+slug	fc0473b4		QXZ1bHNvcy84MDYucGRm
05bb	ambiguo	✓	(sem texto)	Partitura	Varão de guerra é o Senhor	044	num+slug	bf32dda5		QXZ1bHNvcy8xMTQ1LnBkZg==
05c3	media	✓	(sem texto)	Partitura	Se confessarmos	045	num+slug+kind-unico	ffad139d		QXZ1bHNvcy9BMDQ1IC0gU2UgQ29uZmVzc2FybW9zIC0gQ29yby5wZGY=
05cd	ambiguo	✓	(sem texto)	Partitura	Shekinah	047	num+slug	ccdb8cee		QXZ1bHNvcy85NDQucGRm
05e5	ambiguo	✓	(sem texto)	Partitura	Tu conservará em paz	049	num+classe			QXZ1bHNvcy9BMDQ5IC0gVHUgQ29uc2VydmFyYXMgZW0gUGF6IC0gQ29yby5wZGY=
05f5	ambiguo	✓	(sem texto)	Partitura	Vozes Lindas (Coro Celestial)	051	num+slug	b0895d70		QXZ1bHNvcy8xMDUzLnBkZg==
05f6	ambiguo	✓	(sem texto)	Partitura	Deus Mesmo Revelou O Novo Céu	052	num+classe	9bd3c958		QXZ1bHNvcy82NzQucGRm
0601	ambiguo	✓	(sem texto)	Partitura	Pai Nosso (Coro Masculino)	053	num			QXZ1bHNvcy83NTEucGRm
060a	ambiguo	✓	(sem texto)	Partitura	Era ainda tão novo (Oração do Pastor)	054	num+classe			QXZ1bHNvcy83MjQucGRm
060f	ambiguo	✓	(sem texto)	Partitura	Senhor Meu Deus e Pai	055	num+slug	4a00835d		QXZ1bHNvcy9QRVMtMDU1IC0gU2VuaG9yIE1ldSBEZXVzIGUgUGFpIC0gQ29yby5wZGY=
0612	ambiguo	✓	(sem texto)	Partitura	Senhor, meu Deus e Pai	055	num+slug	4a00835d		Q29sQWR1bHRvcy8wNTUucGRm
061c	ambiguo	✓	(sem texto)	Partitura	Uma voz mansa e delicada (I Reis 19)	056	num+slug	53bfcdfb		QXZ1bHNvcy8xMDAyLnBkZg==
0638	media	?	adicionar_material	Partitura	Deus Falou Comigo	060	num+slug+kind-unico	b12d7bc6	Coloque como novo material Choir	MzAxMDIwMjUvRGV1cyBGYWxvdSBDb21pZ28gLSBNZWxvZGlhLnBkZg==
063d	ambiguo	✓	(sem texto)	Partitura	Tudo Está Pronto (A Ceia)	060	num+classe	91f2a5fd		QXZ1bHNvcy8wMTEucGRm
063e	alta	✓	(sem texto)	Partitura	Grande é o Senhor, inclinai-vos	061	num+slug+hash	99e2b2b3		QXZ1bHNvcy9BMDYxIC0gR3JhbmRlIGUgbyBTZW5ob3IhIC0gQ29yby5wZGY=
063f	media	?	adicionar_material	Partitura	Sei Que na Cruz Seu Sangue Verteu	061	num+slug+kind-unico	fe296940	Adicione como novo material kind Choir	MzAxMDIwMjUvU2VpIFF1ZSBuYSBDcnV6IFNldSBTYW5ndWUgVmVydGV1IC0gTWVsb2RpYS5wZGY=
064a	ambiguo	✓	(sem texto)	Partitura	Ouço o som	062	num+slug	2c45f590		QXZ1bHNvcy83MzYucGRm
0652	ambiguo	✓	(sem texto)	Partitura	Me Encontrava Ôrfão (Eu Tenho um Pai) (Adoção)	063	num+classe	401bf8d4		QXZ1bHNvcy8wNTgucGRm
065e	ambiguo	✓	(sem texto)	Partitura	Qual foi o preço	064	num+slug	da714e15		QXZ1bHNvcy83ODcucGRm
0669	ambiguo	✓	(sem texto)	Partitura	Jesus irá voltar!	066	num+slug	c01e9d65		QXZ1bHNvcy80NjIucGRm
0672	ambiguo	✓	(sem texto)	Partitura	Não há Deus como nosso Deus	067	num+slug	fab29e30		QXZ1bHNvcy8xMTEwLnBkZg==
0679	ambiguo	✓	(sem texto)	Partitura	Os olhos da fé	068	num+slug	8572ab1e		QXZ1bHNvcy83MzQucGRm
0681	ambiguo	✓	(sem texto)	Partitura	Tudo o que precisamos	069	num+slug	5d19c789		QXZ1bHNvcy85OTEucGRm
068d	alta	✓	(sem texto)	Partitura	Vem, sim, vem	070	num+slug+hash	eb09962e		QXZ1bHNvcy9BMDcwIC0gVmVtLCBTaW0sIFZlbSAtIENvcm8ucGRm
068e	ambiguo	✓	(sem texto)	Partitura	Celebrai	071	num+slug	8ea1a466		QXZ1bHNvcy8xNjYucGRm
0696	media	✓	manter_coldigom	Partitura	A vida tem tristezas mil (Confia Em Deus)	072	num+classe+kind-unico	6c8752ed	Mantenha a do Coldigom	QXZ1bHNvcy8xOTEucGRm
06d2	media	✓	(sem texto)	Partitura	O Jordão eu não passarei só	079	num+slug+kind-unico	0b72f7ee		QXZ1bHNvcy82NjcucGRm
06e6	alta	✓	(sem texto)	Partitura	E veio a mim	082	num+slug+hash	704909ad		QXZ1bHNvcy9BMDgyIC0gRSB2ZWlvIGEgbWltIC0gQ29yby5wZGY=
06eb	alta	✓	(sem texto)	Partitura	Em meio à multidão	083	num+slug+hash	445aa22c		QXZ1bHNvcy9BMDgzIC0gRU0gTUVJTyBBIE1VTFRJREFPIC0gQ29yby5wZGY=
0706	alta	✓	(sem texto)	Partitura	Lugar de Oração	086	num+classe+hash	00403a19		QXZ1bHNvcy9BMDg2IC0gTHVnYXIgZGEgT3JhY2FvIC0gQ29yby5wZGY=
070f	media	?	adicionar_material	Partitura	O Senhor é o Bom Pastor	087	num+slug+kind-unico	f0772d6c	Adicione como Choir a versão do PLPCG no coldigom	MzAxMDIwMjUvTyBTZW5ob3Igw6kgbyBCb20gUGFzdG9yIC0gVm96ZXMgSW5mYW50aXMucGRm
0723	alta	✓	(sem texto)	Partitura	Rosa Vermelha	089	num+slug+hash	4f3375f0		QXZ1bHNvcy9BMDg5IC0gUm9zYSBWZXJtZWxoYSAtIENvcm8ucGRm
072b	ambiguo	✓	(sem texto)	Partitura	Se tua alma alegre está (Canta Aleluia)	090	num+slug	21687b60		QXZ1bHNvcy9BMDkwIC0gU2UgVHVhIEFsbWEgQWxlZ3JlIEVzdGEgKENhbnRhIEFsZWx1aWEpIC0gQ29yby5wZGY=
