907bf64f-3f51-42b5-9923-5678a5ee3187,e3a4ae9d-fce7-4d00-ba07-0068121e811c,pt,Contrabaixo Elétrico
59749add-6cd6-4178-82e9-2b03fc450fc0,e3e43744-492b-41a1-9f84-92f9e7d983dd,pt,Voz Soprano II
02fb15ba-ca4a-43af-b03a-930f1b31dc5f,e559526d-1064-401b-9a34-e4c39a302143,pt,Voz Masculina
4c65e479-9e29-4a39-9b51-09d2d459d1d9,e60c9cf5-37d4-4f93-9459-0f1d4625d395,pt,Voz Feminina
08f02891-d849-4390-9c3e-6247aba562d0,ef814b88-2562-4785-98a1-5fca88c11824,pt,Trompa
42168e8d-c0ef-45d6-bc7f-44248f96edbf,f04c2dbe-8152-430c-8120-5a51f3b2fac5,pt,Percussão
831727ae-9e5b-4bee-903e-56291e346961,fb57aa8d-ba2d-4854-b3b5-41107b7240a0,pt,Eufônio (Bombardino)
c6d47d4a-2b43-4b4d-8540-9dd744c0c761,fedcb814-e0b4-4bf9-9cb3-81898333d224,pt,MIDI Masculino
f8bd2d49-74a0-43e7-a1f1-3efb030cd091,02e00e67-ada7-4ac3-a8c5-7d9a2ab2465b,pt-BR,MIDI Barítono
5d4295a6-0b81-44aa-a351-355d1d766118,02e5d7fc-640d-4a22-ae31-20556f19fc63,pt-BR,Violino I
17c49285-cf8b-4682-8995-c940ce33e0b6,04c80f74-0348-43af-8eb5-67699826e758,pt-BR,Pratos
672a39e5-30a4-4d69-b095-e3c21579f59c,06e50eca-b05d-4a69-8ce3-d4a3179bd11e,pt-BR,MIDI Tenor II
3181bb8f-25cc-4c91-b9d3-3d3b1a26e1af,09d5120b-2dd2-4408-8982-68bee197ce6a,pt-BR,Piano
e5fda64e-6924-49ef-b8d8-28f1e30d828c,11e3c9eb-c022-48c4-82a4-91f09bf089b0,pt-BR,Flauta
5b6d5ba7-0951-4459-a2c2-3055e11ba832,12f9ac21-4bec-40e0-9411-d39a129f2c7b,pt-BR,Clarinete
9cbd925a-2b3a-4491-b327-83b50b13be26,1427517d-7991-4fad-a023-4b0ec3f46166,pt-BR,Metais
1d97243c-ff32-4646-b7bc-82e467a10d25,22997832-30fe-48e1-bdc0-3493b39814fb,pt-BR,Trompete em Bb
